user_id,week_start,event_count,distinct_features,days_since_last_activity,baseline,trend_slope,half_life_weeks
user_311,2026-05-11,5.0,3.0,4,1.75,0.6000000000000001,inf
user_311,2026-05-18,1.0,1.0,0,1.75,0.25,inf
user_311,2026-05-25,1.0,1.0,5,1.75,0.08333333333333341,inf
user_311,2026-06-01,0.0,0.0,12,1.75,-0.1666666666666667,0.0
user_311,2026-06-08,2.0,2.0,0,1.75,-0.22619047619047622,4.973684210526315
user_311,2026-06-15,2.0,2.0,4,1.75,-0.20238095238095244,5.558823529411763
user_311,2026-06-22,1.0,1.0,3,1.75,-0.15476190476190477,0.8076923076923077
user_311,2026-06-29,1.0,1.0,5,1.75,-0.273809523809524,0.4565217391304345
user_311,2026-07-06,2.0,2.0,0,1.75,0.11904761904761908,inf
user_311,2026-07-13,0.0,0.0,7,1.75,-0.011904761904761894,0.0
user_311,2026-07-20,0.0,0.0,14,1.75,-0.11904761904761905,0.0
user_311,2026-07-27,0.0,0.0,21,1.75,-0.30952380952380965,0.0
user_311,2026-08-03,0.0,0.0,28,1.75,-0.2857142857142858,0.0
user_311,2026-08-10,0.0,0.0,35,1.75,-0.21428571428571438,0.0
user_312,2025-11-24,2.0,2.0,1,2.0,0.0,inf
user_312,2025-12-01,1.0,1.0,6,2.0,-0.9999999999999998,0.0
user_312,2025-12-08,4.0,3.0,3,2.0,0.9999999999999998,inf
user_312,2025-12-15,1.0,1.0,1,2.0,0.0,inf
user_312,2025-12-22,2.0,2.0,0,2.0,0.0,inf
user_312,2025-12-29,0.0,0.0,7,2.0,-0.28571428571428564,0.0
user_312,2026-01-05,2.0,2.0,0,2.0,-0.1428571428571428,7.0000000000000036
user_312,2026-01-12,1.0,1.0,3,2.0,-0.15476190476190482,0.0
user_312,2026-01-19,1.0,1.0,4,2.0,-0.16666666666666669,0.0
user_312,2026-01-26,1.0,1.0,1,2.0,-0.261904761904762,0.0
user_312,2026-02-02,0.0,0.0,8,2.0,-0.11904761904761905,0.0
user_312,2026-02-09,0.0,0.0,15,2.0,-0.20238095238095244,0.0
user_312,2026-02-16,0.0,0.0,22,2.0,-0.15476190476190477,0.0
user_312,2026-02-23,0.0,0.0,29,2.0,-0.27380952380952395,0.0
user_312,2026-03-02,0.0,0.0,36,2.0,-0.17857142857142858,0.0
user_312,2026-03-09,0.0,0.0,43,2.0,-0.1428571428571429,0.0
user_312,2026-03-16,0.0,0.0,50,2.0,-0.08333333333333337,0.0
user_312,2026-03-23,0.0,0.0,57,2.0,0.0,inf
user_312,2026-03-30,0.0,0.0,64,2.0,0.0,inf
user_313,2026-02-02,0.0,0.0,0,1.0,0.0,inf
user_313,2026-02-09,1.0,1.0,5,1.0,0.9999999999999998,inf
user_313,2026-02-16,2.0,2.0,5,1.0,0.9999999999999998,inf
user_313,2026-02-23,1.0,1.0,6,1.0,0.3999999999999999,inf
user_313,2026-03-02,1.0,1.0,1,1.0,0.20000000000000004,inf
user_313,2026-03-09,0.0,0.0,8,1.0,-0.028571428571428536,0.0
user_313,2026-03-16,1.0,1.0,0,1.0,0.0,inf
user_313,2026-03-23,2.0,2.0,4,1.0,0.09523809523809527,inf
user_313,2026-03-30,1.0,1.0,3,1.0,-0.011904761904761908,41.99999999999999
user_313,2026-04-06,0.0,0.0,10,1.0,-0.11904761904761911,0.0
user_313,2026-04-13,0.0,0.0,17,1.0,-0.09523809523809529,0.0
user_313,2026-04-20,0.0,0.0,24,1.0,-0.130952380952381,0.0
user_313,2026-04-27,0.0,0.0,31,1.0,-0.14285714285714288,0.0
user_313,2026-05-04,0.0,0.0,38,1.0,-0.23809523809523817,0.0
user_313,2026-05-11,0.0,0.0,45,1.0,-0.22619047619047625,0.0
user_313,2026-05-18,2.0,1.0,3,1.0,0.08333333333333336,inf
user_313,2026-05-25,0.0,0.0,10,1.0,0.11904761904761908,inf
user_313,2026-06-01,1.0,1.0,5,1.0,0.15476190476190485,inf
user_313,2026-06-08,0.0,0.0,12,1.0,0.08333333333333336,inf
user_313,2026-06-15,0.0,0.0,19,1.0,0.011904761904761927,inf
user_313,2026-06-22,1.0,1.0,4,1.0,0.02380952380952382,inf
user_313,2026-06-29,1.0,1.0,4,1.0,0.011904761904761918,inf
user_313,2026-07-06,2.0,2.0,2,1.0,0.05952380952380954,inf
user_313,2026-07-13,3.0,1.0,0,1.0,0.3571428571428573,inf
user_313,2026-07-20,1.0,1.0,1,1.0,0.25000000000000006,inf
user_313,2026-07-27,3.0,3.0,0,1.0,0.392857142857143,inf
user_313,2026-08-03,0.0,0.0,7,1.0,0.130952380952381,inf
user_313,2026-08-10,0.0,0.0,14,1.0,-0.130952380952381,0.0
user_314,2025-08-11,0.0,0.0,0,2.25,0.0,inf
user_314,2025-08-18,4.0,4.0,1,2.25,3.999999999999999,inf
user_314,2025-08-25,2.0,2.0,4,2.25,0.9999999999999996,inf
user_314,2025-09-01,3.0,2.0,1,2.25,0.6999999999999997,inf
user_314,2025-09-08,3.0,2.0,3,2.25,0.5000000000000001,inf
user_314,2025-09-15,2.0,2.0,0,2.25,0.22857142857142862,inf
user_314,2025-09-22,2.0,2.0,4,2.25,0.10714285714285711,inf
user_314,2025-09-29,1.0,1.0,6,2.25,-0.03571428571428567,0.0
user_314,2025-10-06,0.0,0.0,13,2.25,-0.4404761904761906,0.0
user_314,2025-10-13,0.0,0.0,20,2.25,-0.4166666666666668,0.0
user_314,2025-10-20,0.0,0.0,27,2.25,-0.511904761904762,0.0
user_314,2025-10-27,0.0,0.0,34,2.25,-0.4523809523809525,0.0
user_314,2025-11-03,0.0,0.0,41,2.25,-0.3214285714285715,0.0
user_314,2025-11-10,0.0,0.0,48,2.25,-0.22619047619047625,0.0
user_314,2025-11-17,0.0,0.0,55,2.25,-0.08333333333333337,0.0
user_314,2025-11-24,0.0,0.0,62,2.25,0.0,inf
user_315,2026-02-09,7.0,3.0,0,5.75,0.0,inf
user_315,2026-02-16,3.0,3.0,3,5.75,-3.999999999999999,0.03125000000000001
user_315,2026-02-23,3.0,3.0,1,5.75,-1.9999999999999991,0.06250000000000003
user_315,2026-03-02,10.0,4.0,0,5.75,0.8999999999999999,inf
user_315,2026-03-09,1.0,1.0,6,5.75,-0.5000000000000001,0.0
user_315,2026-03-16,0.0,0.0,13,5.75,-0.9714285714285715,0.0
user_315,2026-03-23,0.0,0.0,20,5.75,-1.0357142857142856,0.0
user_315,2026-03-30,0.0,0.0,27,5.75,-0.9761904761904764,0.0
user_315,2026-04-06,0.0,0.0,34,5.75,-0.7976190476190478,0.0
user_315,2026-04-13,0.0,0.0,41,5.75,-0.8809523809523812,0.0
user_315,2026-04-20,0.0,0.0,48,5.75,-0.8928571428571431,0.0
user_315,2026-04-27,0.0,0.0,55,5.75,-0.08333333333333337,0.0
user_315,2026-05-04,0.0,0.0,62,5.75,0.0,inf
user_316,2026-02-16,1.0,1.0,2,1.75,0.0,inf
user_316,2026-02-23,2.0,1.0,1,1.75,0.9999999999999998,inf
user_316,2026-03-02,1.0,1.0,6,1.75,-7.850462293418875e-17,inf
user_316,2026-03-09,3.0,2.0,2,1.75,0.5,inf
user_316,2026-03-16,2.0,1.0,2,1.75,0.3,inf
user_316,2026-03-23,3.0,2.0,2,1.75,0.34285714285714275,inf
user_316,2026-03-30,3.0,3.0,0,1.75,0.32142857142857134,inf
user_316,2026-04-06,1.0,1.0,4,1.75,0.11904761904761911,inf
user_316,2026-04-13,8.0,3.0,0,1.75,0.5119047619047622,inf
user_316,2026-04-20,2.0,2.0,1,1.75,0.3452380952380954,inf
user_316,2026-04-27,1.0,1.0,4,1.75,-0.011904761904761921,10.499999999999986
user_316,2026-05-04,2.0,2.0,1,1.75,-0.07142857142857144,15.749999999999998
user_316,2026-05-11,2.0,2.0,0,1.75,-0.21428571428571436,5.249999999999998
user_316,2026-05-18,0.0,0.0,7,1.75,-0.4166666666666668,0.0
user_316,2026-05-25,0.0,0.0,14,1.75,-0.5476190476190478,0.0
user_316,2026-06-01,0.0,0.0,21,1.75,-0.8214285714285717,0.0
user_316,2026-06-08,0.0,0.0,28,1.75,-0.3214285714285715,0.0
user_316,2026-06-15,0.0,0.0,35,1.75,-0.27380952380952384,0.0
user_316,2026-06-22,0.0,0.0,42,1.75,-0.2857142857142858,0.0
user_316,2026-06-29,0.0,0.0,49,1.75,-0.16666666666666674,0.0
user_316,2026-07-06,0.0,0.0,56,1.75,0.0,inf
user_316,2026-07-13,0.0,0.0,63,1.75,0.0,inf
user_317,2026-01-12,7.0,4.0,0,6.0,0.0,inf
user_317,2026-01-19,7.0,4.0,0,6.0,0.0,inf
user_317,2026-01-26,8.0,4.0,0,6.0,0.4999999999999999,inf
user_317,2026-02-02,2.0,2.0,1,6.0,-1.3999999999999995,0.0
user_317,2026-02-09,0.0,0.0,8,6.0,-1.9,0.0
user_317,2026-02-16,0.0,0.0,15,6.0,-1.7714285714285716,0.0
user_317,2026-02-23,0.0,0.0,22,6.0,-1.5357142857142854,0.0
user_317,2026-03-02,0.0,0.0,29,6.0,-1.3095238095238095,0.0
user_317,2026-03-09,0.0,0.0,36,6.0,-1.1309523809523814,0.0
user_317,2026-03-16,0.0,0.0,43,6.0,-0.785714285714286,0.0
user_317,2026-03-23,0.0,0.0,50,6.0,-0.16666666666666674,0.0
user_317,2026-03-30,0.0,0.0,57,6.0,0.0,inf
user_317,2026-04-06,0.0,0.0,64,6.0,0.0,inf
user_318,2025-12-08,4.0,3.0,1,4.75,0.0,inf
user_318,2025-12-15,7.0,4.0,0,4.75,2.9999999999999996,inf
user_318,2025-12-22,7.0,4.0,0,4.75,1.4999999999999993,inf
user_318,2025-12-29,1.0,1.0,4,4.75,-0.8999999999999999,0.0
user_318,2026-01-05,1.0,1.0,2,4.75,-1.2,0.0
user_318,2026-01-12,4.0,2.0,2,4.75,-0.6857142857142857,2.3697916666666665
user_318,2026-01-19,3.0,2.0,0,4.75,-0.5357142857142857,1.1666666666666667
user_318,2026-01-26,1.0,1.0,5,4.75,-0.5952380952380955,0.0
user_318,2026-02-02,0.0,0.0,12,4.75,-0.8333333333333336,0.0
user_318,2026-02-09,0.0,0.0,19,4.75,-0.6547619047619051,0.0
user_318,2026-02-16,0.0,0.0,26,4.75,-0.30952380952380953,0.0
user_318,2026-02-23,0.0,0.0,33,4.75,-0.4404761904761905,0.0
user_318,2026-03-02,0.0,0.0,40,4.75,-0.5476190476190479,0.0
user_318,2026-03-09,0.0,0.0,47,4.75,-0.3095238095238097,0.0
user_318,2026-03-16,0.0,0.0,54,4.75,-0.08333333333333337,0.0
user_318,2026-03-23,0.0,0.0,61,4.75,0.0,inf
user_319,2026-05-11,3.0,3.0,0,4.25,0.0,inf
user_319,2026-05-18,5.0,4.0,0,4.25,1.9999999999999996,inf
user_319,2026-05-25,5.0,4.0,1,4.25,0.9999999999999996,inf
user_319,2026-06-01,4.0,2.0,1,4.25,0.29999999999999993,inf
user_319,2026-06-08,4.0,4.0,3,4.25,0.10000000000000009,inf
user_319,2026-06-15,3.0,2.0,0,4.25,-0.11428571428571428,7.65625
user_319,2026-06-22,3.0,3.0,1,4.25,-0.17857142857142852,4.900000000000001
user_319,2026-06-29,1.0,1.0,4,4.25,-0.3571428571428573,0.0
user_319,2026-07-06,1.0,1.0,1,4.25,-0.6190476190476193,0.0
user_319,2026-07-13,4.0,3.0,5,4.25,-0.3690476190476192,5.080645161290321
user_319,2026-07-20,0.0,0.0,12,4.25,-0.4285714285714287,0.0
user_319,2026-07-27,0.0,0.0,19,4.25,-0.47619047619047644,0.0
user_319,2026-08-03,0.0,0.0,26,4.25,-0.4285714285714287,0.0
user_319,2026-08-10,0.0,0.0,33,4.25,-0.392857142857143,0.0
user_32,2026-03-09,0.0,0.0,3,1.5,0.0,inf
user_32,2026-03-16,1.0,1.0,3,1.5,0.9999999999999998,inf
user_32,2026-03-23,2.0,1.0,4,1.5,0.9999999999999998,inf
user_32,2026-03-30,3.0,3.0,0,1.5,1.0,inf
user_32,2026-04-06,1.0,1.0,4,1.5,0.4000000000000001,inf
user_32,2026-04-13,2.0,2.0,1,1.5,0.3142857142857143,inf
user_32,2026-04-20,1.0,1.0,6,1.5,0.14285714285714274,inf
user_32,2026-04-27,1.0,1.0,0,1.5,0.059523809523809576,inf
user_32,2026-05-04,3.0,2.0,1,1.5,0.04761904761904764,inf
user_32,2026-05-11,6.0,4.0,2,1.5,0.32142857142857145,inf
user_32,2026-05-18,1.0,1.0,5,1.5,0.16666666666666666,inf
user_32,2026-05-25,3.0,2.0,0,1.5,0.30952380952380965,inf
user_32,2026-06-01,0.0,0.0,7,1.5,-0.01190476190476188,0.0
user_32,2026-06-08,0.0,0.0,14,1.5,-0.20238095238095238,0.0
user_32,2026-06-15,0.0,0.0,21,1.5,-0.45238095238095244,0.0
user_32,2026-06-22,0.0,0.0,28,1.5,-0.6785714285714287,0.0
user_32,2026-06-29,0.0,0.0,35,1.5,-0.666666666666667,0.0
user_32,2026-07-06,0.0,0.0,42,1.5,-0.261904761904762,0.0
user_32,2026-07-13,0.0,0.0,49,1.5,-0.25000000000000006,0.0
user_32,2026-07-20,0.0,0.0,56,1.5,0.0,inf
user_32,2026-07-27,0.0,0.0,63,1.5,0.0,inf
user_320,2025-11-03,1.0,1.0,0,1.5,0.0,inf
user_320,2025-11-10,2.0,2.0,3,1.5,0.9999999999999998,inf
user_320,2025-11-17,3.0,2.0,0,1.5,0.9999999999999998,inf
user_320,2025-11-24,0.0,0.0,7,1.5,-0.19999999999999993,0.0
user_320,2025-12-01,1.0,1.0,2,1.5,-0.19999999999999998,1.25
user_320,2025-12-08,2.0,1.0,2,1.5,-0.028571428571428577,43.74999999999999
user_320,2025-12-15,1.0,1.0,4,1.5,-0.07142857142857141,3.500000000000001
user_320,2025-12-22,1.0,1.0,6,1.5,-0.08333333333333334,2.9999999999999996
user_320,2025-12-29,2.0,2.0,2,1.5,-0.07142857142857148,17.499999999999986
user_320,2026-01-05,2.0,2.0,1,1.5,0.023809523809523767,inf
user_320,2026-01-12,1.0,1.0,0,1.5,0.14285714285714288,inf
user_320,2026-01-19,0.0,0.0,7,1.5,-0.09523809523809526,0.0
user_320,2026-01-26,2.0,2.0,0,1.5,-0.05952380952380954,20.999999999999993
user_320,2026-02-02,2.0,2.0,6,1.5,0.059523809523809555,inf
user_320,2026-02-09,0.0,0.0,13,1.5,-0.09523809523809525,0.0
user_320,2026-02-16,0.0,0.0,20,1.5,-0.22619047619047633,0.0
user_320,2026-02-23,0.0,0.0,27,1.5,-0.22619047619047625,0.0
user_320,2026-03-02,0.0,0.0,34,1.5,-0.1785714285714286,0.0
user_320,2026-03-09,0.0,0.0,41,1.5,-0.19047619047619052,0.0
user_320,2026-03-16,0.0,0.0,48,1.5,-0.2857142857142858,0.0
user_320,2026-03-23,0.0,0.0,55,1.5,-0.16666666666666674,0.0
user_320,2026-03-30,0.0,0.0,62,1.5,0.0,inf
user_321,2025-08-25,0.0,0.0,0,0.75,0.0,inf
user_321,2025-09-01,1.0,1.0,3,0.75,0.9999999999999998,inf
user_321,2025-09-08,2.0,2.0,2,0.75,0.9999999999999998,inf
user_321,2025-09-15,0.0,0.0,9,0.75,0.09999999999999994,inf
user_321,2025-09-22,3.0,3.0,1,0.75,0.5000000000000002,inf
user_321,2025-09-29,5.0,3.0,0,0.75,0.8285714285714287,inf
user_321,2025-10-06,1.0,1.0,5,0.75,0.4285714285714286,inf
user_321,2025-10-13,2.0,1.0,1,0.75,0.3095238095238097,inf
user_321,2025-10-20,1.0,1.0,1,0.75,0.059523809523809604,inf
user_321,2025-10-27,1.0,1.0,6,0.75,-0.10714285714285718,5.833333333333331
user_321,2025-11-03,0.0,0.0,13,0.75,-0.25,0.0
user_321,2025-11-10,1.0,1.0,4,0.75,-0.47619047619047633,1.3124999999999996
user_321,2025-11-17,2.0,2.0,4,0.75,-0.3214285714285716,5.055555555555553
user_321,2025-11-24,2.0,1.0,0,0.75,0.07142857142857145,inf
user_321,2025-12-01,2.0,2.0,2,0.75,0.10714285714285718,inf
user_321,2025-12-08,1.0,1.0,3,0.75,0.1428571428571429,inf
user_321,2025-12-15,1.0,1.0,4,0.75,0.09523809523809526,inf
user_321,2025-12-22,0.0,0.0,11,0.75,-0.03571428571428572,0.0
user_321,2025-12-29,0.0,0.0,18,0.75,-0.25000000000000006,0.0
user_321,2026-01-05,0.0,0.0,25,0.75,-0.3571428571428573,0.0
user_321,2026-01-12,0.0,0.0,32,0.75,-0.3333333333333334,0.0
user_321,2026-01-19,0.0,0.0,39,0.75,-0.261904761904762,0.0
user_321,2026-01-26,0.0,0.0,46,0.75,-0.1428571428571429,0.0
user_321,2026-02-02,0.0,0.0,53,0.75,-0.08333333333333337,0.0
user_321,2026-02-09,0.0,0.0,60,0.75,0.0,inf
user_322,2025-08-04,0.0,0.0,0,0.5,0.0,inf
user_322,2025-08-11,1.0,1.0,4,0.5,0.9999999999999998,inf
user_322,2025-08-18,1.0,1.0,2,0.5,0.49999999999999983,inf
user_322,2025-08-25,0.0,0.0,9,0.5,-2.482534153247273e-17,inf
user_322,2025-09-01,0.0,0.0,16,0.5,-0.09999999999999996,0.0
user_322,2025-09-08,0.0,0.0,23,0.5,-0.11428571428571431,0.0
user_322,2025-09-15,1.0,1.0,1,0.5,0.0,inf
user_322,2025-09-22,1.0,1.0,3,0.5,0.04761904761904764,inf
user_322,2025-09-29,1.0,1.0,3,0.5,0.035714285714285705,inf
user_322,2025-10-06,0.0,0.0,10,0.5,0.0238095238095238,inf
user_322,2025-10-13,2.0,2.0,0,0.5,0.2023809523809525,inf
user_322,2025-10-20,2.0,2.0,3,0.5,0.2500000000000001,inf
user_322,2025-10-27,0.0,0.0,10,0.5,0.08333333333333341,inf
user_322,2025-11-03,1.0,1.0,5,0.5,0.0,inf
user_322,2025-11-10,0.0,0.0,12,0.5,-0.08333333333333336,0.0
user_322,2025-11-17,1.0,1.0,4,0.5,-0.05952380952380952,12.600000000000001
user_322,2025-11-24,1.0,1.0,4,0.5,-0.03571428571428572,20.999999999999996
user_322,2025-12-01,2.0,2.0,0,0.5,-0.03571428571428577,48.99999999999993
user_322,2025-12-08,0.0,0.0,7,0.5,-0.03571428571428574,0.0
user_322,2025-12-15,3.0,2.0,1,0.5,0.26190476190476203,inf
user_322,2025-12-22,1.0,1.0,2,0.5,0.15476190476190482,inf
user_322,2025-12-29,0.0,0.0,9,0.5,0.04761904761904767,inf
user_322,2026-01-05,0.0,0.0,16,0.5,-0.1428571428571429,0.0
user_322,2026-01-12,0.0,0.0,23,0.5,-0.22619047619047622,0.0
user_322,2026-01-19,0.0,0.0,30,0.5,-0.2857142857142858,0.0
user_322,2026-01-26,1.0,1.0,6,0.5,-0.130952380952381,5.727272727272726
user_322,2026-02-02,0.0,0.0,13,0.5,-0.25000000000000017,0.0
user_322,2026-02-09,0.0,0.0,20,0.5,-0.04761904761904764,0.0
user_322,2026-02-16,0.0,0.0,27,0.5,0.011904761904761915,inf
user_322,2026-02-23,0.0,0.0,34,0.5,-0.011904761904761906,0.0
user_322,2026-03-02,0.0,0.0,41,0.5,-0.03571428571428572,0.0
user_322,2026-03-09,0.0,0.0,48,0.5,-0.05952380952380954,0.0
user_322,2026-03-16,0.0,0.0,55,0.5,-0.08333333333333337,0.0
user_322,2026-03-23,0.0,0.0,62,0.5,0.0,inf
user_323,2025-08-18,10.0,4.0,0,5.5,0.0,inf
user_323,2025-08-25,12.0,4.0,2,5.5,1.9999999999999996,inf
user_323,2025-09-01,0.0,0.0,9,5.5,-4.999999999999999,0.0
user_323,2025-09-08,0.0,0.0,16,5.5,-4.199999999999999,0.0
user_323,2025-09-15,0.0,0.0,23,5.5,-3.2,0.0
user_323,2025-09-22,0.0,0.0,30,5.5,-2.457142857142857,0.0
user_323,2025-09-29,0.0,0.0,37,5.5,-1.9285714285714282,0.0
user_323,2025-10-06,0.0,0.0,44,5.5,-1.5476190476190481,0.0
user_323,2025-10-13,0.0,0.0,51,5.5,-1.0000000000000002,0.0
user_323,2025-10-20,0.0,0.0,58,5.5,0.0,inf
user_323,2025-10-27,0.0,0.0,65,5.5,0.0,inf
user_324,2025-09-08,0.0,0.0,2,1.75,0.0,inf
user_324,2025-09-15,1.0,1.0,2,1.75,0.9999999999999998,inf
user_324,2025-09-22,3.0,3.0,2,1.75,1.4999999999999993,inf
user_324,2025-09-29,3.0,3.0,0,1.75,1.0999999999999996,inf
user_324,2025-10-06,2.0,2.0,3,1.75,0.6,inf
user_324,2025-10-13,1.0,1.0,2,1.75,0.22857142857142856,inf
user_324,2025-10-20,3.0,3.0,0,1.75,0.2857142857142856,inf
user_324,2025-10-27,0.0,0.0,7,1.75,0.03571428571428577,inf
user_324,2025-11-03,0.0,0.0,14,1.75,-0.2738095238095239,0.0
user_324,2025-11-10,1.0,1.0,5,1.75,-0.392857142857143,0.31818181818181807
user_324,2025-11-17,1.0,1.0,4,1.75,-0.2976190476190477,0.4199999999999999
user_324,2025-11-24,1.0,1.0,3,1.75,-0.15476190476190485,0.8076923076923073
user_324,2025-12-01,1.0,1.0,2,1.75,-0.07142857142857145,1.7499999999999993
user_324,2025-12-08,1.0,1.0,5,1.75,-0.07142857142857148,1.7499999999999987
user_324,2025-12-15,0.0,0.0,12,1.75,0.05952380952380954,inf
user_324,2025-12-22,1.0,1.0,1,1.75,0.02380952380952382,inf
user_324,2025-12-29,1.0,1.0,3,1.75,-0.035714285714285726,3.4999999999999987
user_324,2026-01-05,3.0,2.0,2,1.75,0.15476190476190482,inf
user_324,2026-01-12,1.0,1.0,4,1.75,0.13095238095238096,inf
user_324,2026-01-19,0.0,0.0,11,1.75,0.023809523809523815,inf
user_324,2026-01-26,2.0,1.0,5,1.75,0.10714285714285718,inf
user_324,2026-02-02,0.0,0.0,12,1.75,0.0,inf
user_324,2026-02-09,0.0,0.0,19,1.75,-0.19047619047619052,0.0
user_324,2026-02-16,1.0,1.0,2,1.75,-0.19047619047619052,0.6562499999999999
user_324,2026-02-23,0.0,0.0,9,1.75,-0.27380952380952395,0.0
user_324,2026-03-02,0.0,0.0,16,1.75,-0.11904761904761911,0.0
user_324,2026-03-09,0.0,0.0,23,1.75,-0.10714285714285718,0.0
user_324,2026-03-16,0.0,0.0,30,1.75,-0.17857142857142858,0.0
user_324,2026-03-23,0.0,0.0,37,1.75,-0.03571428571428572,0.0
user_324,2026-03-30,0.0,0.0,44,1.75,-0.05952380952380954,0.0
user_324,2026-04-06,0.0,0.0,51,1.75,-0.08333333333333337,0.0
user_324,2026-04-13,0.0,0.0,58,1.75,0.0,inf
user_324,2026-04-20,0.0,0.0,65,1.75,0.0,inf
user_325,2026-03-09,1.0,1.0,0,4.25,0.0,inf
user_325,2026-03-16,5.0,4.0,2,4.25,3.999999999999999,inf
user_325,2026-03-23,11.0,4.0,1,4.25,4.999999999999999,inf
user_325,2026-03-30,0.0,0.0,8,4.25,0.30000000000000004,inf
user_325,2026-04-06,0.0,0.0,15,4.25,-0.6999999999999998,0.0
user_325,2026-04-13,0.0,0.0,22,4.25,-0.8857142857142858,0.0
user_325,2026-04-20,0.0,0.0,29,4.25,-0.8571428571428571,0.0
user_325,2026-04-27,0.0,0.0,36,4.25,-0.773809523809524,0.0
user_325,2026-05-04,0.0,0.0,43,4.25,-1.0714285714285716,0.0
user_325,2026-05-11,0.0,0.0,50,4.25,-0.916666666666667,0.0
user_325,2026-05-18,0.0,0.0,57,4.25,0.0,inf
user_325,2026-05-25,0.0,0.0,64,4.25,0.0,inf
user_326,2025-10-20,8.0,4.0,2,7.25,0.0,inf
user_326,2025-10-27,10.0,3.0,0,7.25,1.9999999999999996,inf
user_326,2025-11-03,11.0,3.0,0,7.25,1.4999999999999993,inf
user_326,2025-11-10,0.0,0.0,7,7.25,-2.2999999999999994,0.0
user_326,2025-11-17,0.0,0.0,14,7.25,-2.6,0.0
user_326,2025-11-24,0.0,0.0,21,7.25,-2.3142857142857145,0.0
user_326,2025-12-01,0.0,0.0,28,7.25,-1.9642857142857135,0.0
user_326,2025-12-08,0.0,0.0,35,7.25,-1.654761904761905,0.0
user_326,2025-12-15,0.0,0.0,42,7.25,-1.4880952380952388,0.0
user_326,2025-12-22,0.0,0.0,49,7.25,-0.916666666666667,0.0
user_326,2025-12-29,0.0,0.0,56,7.25,0.0,inf
user_326,2026-01-05,0.0,0.0,63,7.25,0.0,inf
user_327,2025-09-22,2.0,2.0,2,1.5,0.0,inf
user_327,2025-09-29,1.0,1.0,2,1.5,-0.9999999999999998,0.25000000000000006
user_327,2025-10-06,2.0,2.0,1,1.5,7.850462293418875e-17,inf
user_327,2025-10-13,1.0,1.0,1,1.5,-0.19999999999999996,1.2500000000000002
user_327,2025-10-20,3.0,1.0,0,1.5,0.19999999999999998,inf
user_327,2025-10-27,1.0,1.0,5,1.5,1.3269703217737501e-17,inf
user_327,2025-11-03,5.0,3.0,0,1.5,0.35714285714285704,inf
user_327,2025-11-10,6.0,3.0,0,1.5,0.5595238095238098,inf
user_327,2025-11-17,1.0,1.0,5,1.5,0.3571428571428573,inf
user_327,2025-11-24,3.0,3.0,1,1.5,0.23809523809523822,inf
user_327,2025-12-01,2.0,2.0,1,1.5,0.09523809523809527,inf
user_327,2025-12-08,2.0,1.0,5,1.5,-0.15476190476190482,8.076923076923073
user_327,2025-12-15,0.0,0.0,12,1.5,-0.38095238095238104,0.0
user_327,2025-12-22,0.0,0.0,19,1.5,-0.7500000000000003,0.0
user_327,2025-12-29,0.0,0.0,26,1.5,-0.666666666666667,0.0
user_327,2026-01-05,0.0,0.0,33,1.5,-0.3571428571428572,0.0
user_327,2026-01-12,0.0,0.0,40,1.5,-0.4404761904761906,0.0
user_327,2026-01-19,0.0,0.0,47,1.5,-0.2857142857142858,0.0
user_327,2026-01-26,0.0,0.0,54,1.5,-0.16666666666666674,0.0
user_327,2026-02-02,0.0,0.0,61,1.5,0.0,inf
user_328,2026-03-30,1.0,1.0,0,2.75,0.0,inf
user_328,2026-04-06,2.0,1.0,3,2.75,0.9999999999999998,inf
user_328,2026-04-13,5.0,2.0,0,2.75,1.9999999999999993,inf
user_328,2026-04-20,3.0,2.0,0,2.75,0.8999999999999999,inf
user_328,2026-04-27,5.0,2.0,1,2.75,0.9000000000000002,inf
user_328,2026-05-04,6.0,4.0,0,2.75,0.9142857142857144,inf
user_328,2026-05-11,5.0,3.0,0,2.75,0.714285714285714,inf
user_328,2026-05-18,3.0,2.0,1,2.75,0.4047619047619049,inf
user_328,2026-05-25,2.0,1.0,5,2.75,-0.035714285714285705,17.500000000000004
user_328,2026-06-01,0.0,0.0,12,2.75,-0.5595238095238098,0.0
user_328,2026-06-08,0.0,0.0,19,2.75,-0.7142857142857144,0.0
user_328,2026-06-15,0.0,0.0,26,2.75,-0.9642857142857145,0.0
user_328,2026-06-22,0.0,0.0,33,2.75,-0.928571428571429,0.0
user_328,2026-06-29,0.0,0.0,40,2.75,-0.6666666666666667,0.0
user_328,2026-07-06,0.0,0.0,47,2.75,-0.3690476190476192,0.0
user_328,2026-07-13,0.0,0.0,54,2.75,-0.16666666666666674,0.0
user_328,2026-07-20,0.0,0.0,61,2.75,0.0,inf
user_329,2025-11-24,14.0,4.0,1,8.0,0.0,inf
user_329,2025-12-01,12.0,4.0,1,8.0,-1.9999999999999996,4.000000000000001
user_329,2025-12-08,6.0,3.0,2,8.0,-3.999999999999999,0.5000000000000001
user_329,2025-12-15,0.0,0.0,9,8.0,-4.799999999999999,0.0
user_329,2025-12-22,0.0,0.0,16,8.0,-4.0,0.0
user_329,2025-12-29,0.0,0.0,23,8.0,-3.200000000000001,0.0
user_329,2026-01-05,0.0,0.0,30,8.0,-2.571428571428571,0.0
user_329,2026-01-12,0.0,0.0,37,8.0,-2.095238095238096,0.0
